"ジャンル","URL","車名","価格","全長 (mm)","全幅 (mm)","全高 (mm)","ホイールベース (mm)","シート高 (mm)","車両重量 (kg)","気筒数","シリンダ配列","排気量 (cc)","カム・バルブ駆動方式","気筒あたりバルブ数","最高出力（kW）","最高出力回転数（rpm）","最大トルク（N・m）","最大トルク回転数（rpm）"
3,"https://www.bikebros.co.jp/catalog/5/3_17/","ハーレーダビッドソン | Harley-Davidson　スポーツスター XL1200X フォーティエイト | Sportster XL1200X Forty-Eight",1799600,2165.0,"","",1495.0,710.0,252.0,2,"V型（L型）",1202.0,"OHV","","","",96.0,3500.0
3,"https://www.bikebros.co.jp/catalog/5/999_70/","ハーレーダビッドソン | Harley-Davidson　スポーツスター XL1200XS フォーティエイト スペシャル | Sportster XL1200XS Forty-Eight Special",1556500,2165.0,"","",1495.0,705.0,256.0,2,"V型（L型）",1202.0,"OHV","","","",96.0,3500.0
3,"https://www.bikebros.co.jp/catalog/7/999_27/","ビーエムダブリュー | BMW　K1600グランドアメリカ | K1600GrandAmerica","",2560.0,1000.0,"",1618.0,750.0,370.0,6,"並列（直列）",1649.0,"DOHC",4,118.0,6750.0,180.0,5250.0
3,"https://www.bikebros.co.jp/catalog/7/3_16/","ビーエムダブリュー | BMW　K1600GTL",3399000,2489.0,1000.0,"",1618.0,750.0,358.0,6,"並列（直列）",1649.0,"DOHC",4,118.0,6750.0,180.0,5250.0
3,"https://www.bikebros.co.jp/catalog/7/999_60/","ビーエムダブリュー | BMW　R18",2547000,2440.0,964.0,1232.0,1731.0,690.0,345.0,2,"水平対向（ボクサー）",1802.0,"OHV",4,67.0,4750.0,158.0,3000.0
3,"https://www.bikebros.co.jp/catalog/7/999_63/","ビーエムダブリュー | BMW　R18 B",3112500,2560.0,1040.0,"",1695.0,720.0,398.0,2,"水平対向（ボクサー）",1802.0,"OHV",4,67.0,4750.0,158.0,3000.0
3,"https://www.bikebros.co.jp/catalog/7/999_62/","ビーエムダブリュー | BMW　R18クラシック | R18 Classic",2801000,2465.0,964.0,1397.0,1725.0,690.0,374.0,2,"水平対向（ボクサー）",1801.0,"OHV",4,67.0,4750.0,158.0,3000.0
3,"https://www.bikebros.co.jp/catalog/7/999_64/","ビーエムダブリュー | BMW　R18トランスコンチネンタル | R18 Transcontinental",3726000,2640.0,1040.0,"",1695.0,740.0,427.0,2,"水平対向（ボクサー）",1802.0,"OHV",4,67.0,4750.0,158.0,3000.0
3,"https://www.bikebros.co.jp/catalog/8/999_31/","ドゥカティ | DUCATI　ディアベル1260 | Diavel 1260",2435000,2273.0,938.0,1151.0,1600.0,780.0,244.0,2,"V型（L型）",1262.0,"",4,117.0,9500.0,129.0,7500.0
3,"https://www.bikebros.co.jp/catalog/8/999_32/","ドゥカティ | DUCATI　ディアベル1260S | Diavel 1260S",2765000,2273.0,938.0,1151.0,1600.0,780.0,244.0,2,"V型（L型）",1262.0,"",4,117.0,9500.0,129.0,7500.0
3,"https://www.bikebros.co.jp/catalog/8/12_9/","ドゥカティ | DUCATI　Xディアベル | X Diavel",2385000,2310.0,1010.0,1133.0,1615.0,750.0,247.0,2,"V型（L型）",1262.0,"",4,112.0,9500.0,126.0,5000.0
3,"https://www.bikebros.co.jp/catalog/8/999_73/","ドゥカティ | DUCATI　Xディアベルブラックスター | X Diavel Black Star",2919000,2310.0,1010.0,1133.0,1615.0,755.0,247.0,2,"V型（L型）",1262.0,"",4,118.0,9500.0,127.0,5000.0
3,"https://www.bikebros.co.jp/catalog/8/999_72/","ドゥカティ | DUCATI　Xディアベルダーク | X Diavel Dark","",2310.0,1010.0,1133.0,1615.0,755.0,247.0,2,"V型（L型）",1262.0,"",4,118.0,9500.0,127.0,5000.0
3,"https://www.bikebros.co.jp/catalog/8/12_10/","ドゥカティ | DUCATI　XディアベルS | X Diavel S",2897000,2310.0,1010.0,1133.0,1615.0,755.0,249.0,2,"V型（L型）",1262.0,"",4,118.0,9500.0,127.0,5000.0
3,"https://www.bikebros.co.jp/catalog/10/999_1/","トライアンフ | TRIUMPH　ボンネビルスピードマスター | Bonneville Speedmaster",1790000,"",910.0,1040.0,1510.0,705.0,264.0,2,"並列（直列）",1200.0,"OHC（SOHC）",4,58.0,6100.0,106.0,4000.0
3,"https://www.bikebros.co.jp/catalog/10/999_43/","トライアンフ | TRIUMPH　ロケットスリーGT 221エディション | Rocket 3 GT 221 Edition","","",886.0,1066.0,1677.0,750.0,321.0,3,"並列（直列）",2458.0,"DOHC",4,123.0,6000.0,221.0,4000.0
3,"https://www.bikebros.co.jp/catalog/10/999_17/","トライアンフ | TRIUMPH　ロケットスリーGT/トリプルブラック | Rocket 3 GT/Triple Black",2950000,2365.0,940.0,1185.0,1675.0,750.0,321.0,3,"並列（直列）",2458.0,"DOHC",4,123.0,6000.0,221.0,4000.0
3,"https://www.bikebros.co.jp/catalog/10/999_42/","トライアンフ | TRIUMPH　ロケットスリーR 221エディション | Rocket 3 R 221 Edition","","",920.0,1065.0,1675.0,773.0,318.0,3,"並列（直列）",2458.0,"",4,123.0,6000.0,221.0,4000.0
3,"https://www.bikebros.co.jp/catalog/10/999_16/","トライアンフ | TRIUMPH　ロケットスリーR/ブラック | Rocket 3 R/Black",2880000,2365.0,920.0,1125.0,1675.0,773.0,318.0,3,"並列（直列）",2458.0,"DOHC",4,123.0,6000.0,221.0,4000.0
3,"https://www.bikebros.co.jp/catalog/10/999_12/","トライアンフ | TRIUMPH　ロケットスリーTFC | Rocket 3 TFC","","","","","",773.0,"",3,"並列（直列）",2458.0,"DOHC",4,"","",221.0,""
3,"https://www.bikebros.co.jp/catalog/100/999_11/","インディアン | Indian　チャレンジャー | Challenger",3450000,2501.0,990.0,1428.0,1668.0,672.0,377.0,2,"V型（L型）",1768.0,"OHC（SOHC）",4,"","",178.0,3800.0
3,"https://www.bikebros.co.jp/catalog/100/999_12/","インディアン | Indian　チャレンジャー ダークホース | Challenger Dark Horse",3648000,2501.0,990.0,1428.0,1668.0,672.0,377.0,2,"V型（L型）",1768.0,"OHC（SOHC）",4,"","","",""
3,"https://www.bikebros.co.jp/catalog/100/999_13/","インディアン | Indian　チャレンジャー リミテッド | Challenger Limited",3698000,2501.0,990.0,1428.0,1668.0,672.0,381.0,2,"V型（L型）",1768.0,"OHC（SOHC）",4,"","",178.0,3800.0
3,"https://www.bikebros.co.jp/catalog/100/999_24/","インディアン | Indian　チーフ ボバー ダークホース | Chief Bobber Dark Horse",2578000,2286.0,915.0,1349.0,1626.0,662.0,315.0,2,"V型（L型）",1890.0,"","","","",162.0,3200.0
3,"https://www.bikebros.co.jp/catalog/100/96_5/","インディアン | Indian　チーフダークホース | Chief Dark Horse",2278000,2286.0,922.0,1253.0,1626.0,662.0,304.0,2,"V型（L型）",1890.0,"","","","",162.0,3200.0
3,"https://www.bikebros.co.jp/catalog/100/96_4/","インディアン | Indian　チーフテン | Chieftain",3836000,2506.0,1000.0,"",1668.0,650.0,373.0,2,"V型（L型）",1890.0,"OHV",2,"","",168.0,2800.0
3,"https://www.bikebros.co.jp/catalog/100/96_6/","インディアン | Indian　チーフテン ダークホース | Chieftain Dark Horse",3937000,2506.0,1000.0,1385.0,1668.0,650.0,373.0,2,"V型（L型）",1890.0,"OHV",2,"","","",""
3,"https://www.bikebros.co.jp/catalog/100/999_18/","インディアン | Indian　チーフテン エリート | Chieftain Elite","",2506.0,1000.0,1440.0,1668.0,650.0,376.0,2,"V型（L型）",1890.0,"OHV",2,"","",168.0,2800.0
3,"https://www.bikebros.co.jp/catalog/100/999_2/","インディアン | Indian　チーフテン リミテッド | Chieftain Limited",3937000,2506.0,1000.0,1385.0,1668.0,650.0,373.0,2,"V型（L型）",1890.0,"OHV",2,"","","",2800.0
3,"https://www.bikebros.co.jp/catalog/100/273_1/","インディアン | Indian　ロードマスター | Roadmaster",4331000,2656.0,1014.0,1491.0,1668.0,673.0,415.0,2,"V型（L型）",1890.0,"OHV",2,"","","",""
3,"https://www.bikebros.co.jp/catalog/100/999_17/","インディアン | Indian　ロードマスター ダークホース | Roadmaster Dark Horse",4341000,2593.0,1014.0,1491.0,1668.0,660.0,408.0,2,"V型（L型）",1890.0,"OHV",2,"","",168.0,2800.0
3,"https://www.bikebros.co.jp/catalog/100/999_20/","インディアン | Indian　ロードマスターリミテッド | Roadmaster Limited",4411000,2593.0,1014.0,1491.0,1668.0,673.0,403.0,2,"V型（L型）",1890.0,"OHV",2,"","",172.2,2900.0
3,"https://www.bikebros.co.jp/catalog/100/98_2/","インディアン | Indian　スカウト | Scout",1758000,2324.0,917.0,1068.0,1575.0,675.0,"",2,"V型（L型）",1133.0,"DOHC",4,"",8100.0,98.0,5900.0
3,"https://www.bikebros.co.jp/catalog/100/999_3/","インディアン | Indian　スカウト ボバー | Scout Bobber",1828000,2223.0,926.0,1053.0,1576.0,662.0,"",2,"V型（L型）",1133.0,"DOHC",4,"",8100.0,98.0,5900.0
3,"https://www.bikebros.co.jp/catalog/100/999_15/","インディアン | Indian　スカウト ボバートゥエンティ | Scout Bobber Twenty",1878000,2223.0,995.0,1181.0,1576.0,709.0,"",2,"V型（L型）",1133.0,"DOHC",4,"",8100.0,98.0,5900.0
3,"https://www.bikebros.co.jp/catalog/100/999_26/","インディアン | Indian　スカウトローグ | Scout Rogue",1949000,2274.0,995.0,1181.0,1576.0,649.0,250.0,2,"V型（L型）",1133.0,"DOHC",4,"","",97.0,5600.0
3,"https://www.bikebros.co.jp/catalog/100/282_1/","インディアン | Indian　スプリングフィールド | Springfield",3458000,2583.0,1000.0,1442.0,1701.0,660.0,376.0,2,"V型（L型）",1811.0,"OHV",2,"","","",""
3,"https://www.bikebros.co.jp/catalog/100/999_5/","インディアン | Indian　スプリングフィールド ダークホース | Springfield Dark Horse",3432000,2522.0,1000.0,1261.0,1701.0,650.0,355.0,2,"V型（L型）",1890.0,"OHV",2,"","","",""
3,"https://www.bikebros.co.jp/catalog/100/999_25/","インディアン | Indian　スーパー チーフ リミテッド | Super Chief Limited",2878000,2286.0,1079.0,1203.0,1626.0,665.0,335.0,2,"V型（L型）",1890.0,"","","","",162.0,3200.0
3,"https://www.bikebros.co.jp/catalog/100/999_21/","インディアン | Indian　ビンテージ | Vintage",3378000,2583.0,1000.0,1442.0,1701.0,660.0,377.0,2,"V型（L型）",1811.0,"OHV",2,"","",161.6,3000.0
3,"https://www.bikebros.co.jp/catalog/100/999_22/","インディアン | Indian　ビンテージ ダークホース | Vintage Dark Horse",3298000,2583.0,1000.0,1176.0,1701.0,660.0,354.0,2,"V型（L型）",1811.0,"OHV",2,"","",161.6,3000.0
3,"https://www.bikebros.co.jp/catalog/2/185_3/","ヤマハ | YAMAHA　ボルトRスペック/XV950R | BOLT R-SPEC/XV950R",1045000,2290.0,830.0,1120.0,1570.0,690.0,252.0,2,"V型（L型）",941.0,"OHC（SOHC）",4,40.0,5500.0,80.0,3000.0
3,"https://www.bikebros.co.jp/catalog/5/3_3/","ハーレーダビッドソン | Harley-Davidson　スポーツスター XL883L スーパーロー | Sportster XL883L Super Low","",2225.0,855.0,1130.0,1500.0,705.0,258.0,2,"V型（L型）",883.0,"OHV","","","",69.0,4750.0
3,"https://www.bikebros.co.jp/catalog/5/3_15/","ハーレーダビッドソン | Harley-Davidson　スポーツスター XL883N アイアン883 | Sportster XL883N Iron883",1388200,2185.0,"","",1515.0,760.0,256.0,2,"V型（L型）",883.0,"OHV","","","",68.0,3750.0
3,"https://www.bikebros.co.jp/catalog/100/999_16/","インディアン | Indian　スカウトボバーシックスティ | Scout Bobber Sixty","",2223.0,926.0,1053.0,1576.0,662.0,"",2,"V型（L型）",999.0,"DOHC",4,"",7300.0,88.0,5000.0
3,"https://www.bikebros.co.jp/catalog/100/98_3/","インディアン | Indian　スカウトシックスティ | Scout Sixty","",2321.0,917.0,1068.0,1575.0,675.0,"",2,"V型（L型）",999.0,"DOHC",4,"",7200.0,88.8,5600.0
3,"https://www.bikebros.co.jp/catalog/1/178_4/","ホンダ | HONDA　レブル500 | REBEL 500",799700,2205.0,820.0,1090.0,1490.0,690.0,190.0,2,"並列（直列）",471.0,"DOHC",4,34.0,8500.0,43.0,6500.0
3,"https://www.bikebros.co.jp/catalog/4/87_25/","カワサキ | KAWASAKI　バルカンS | VULCAN S",913000,2310.0,855.0,1090.0,1575.0,705.0,229.0,2,"並列（直列）",649.0,"DOHC",4,45.0,7500.0,62.0,6600.0
3,"https://www.bikebros.co.jp/catalog/5/9_1/","ハーレーダビッドソン | Harley-Davidson　XG750 ストリート750 | XG750 Street750","",2215.0,820.0,1060.0,1520.0,720.0,233.0,2,"V型（L型）",749.0,"OHC（SOHC）",4,"","",59.0,4000.0
3,"https://www.bikebros.co.jp/catalog/5/9_2/","ハーレーダビッドソン | Harley-Davidson　XG750A ストリートロッド | XG750A STREET ROD","",2130.0,"","",1510.0,765.0,238.0,2,"V型（L型）",749.0,"OHC（SOHC）",4,"","",65.0,4000.0
3,"https://www.bikebros.co.jp/catalog/39/999_5/","ロイヤルエンフィールド | Royal Enfield　メテオ350ファイヤーボール | Meteor350 FIREBALL",596200,2140.0,845.0,1140.0,1400.0,765.0,191.0,1,"単気筒",349.0,"OHC（SOHC）",2,14.87,6100.0,27.0,4000.0
3,"https://www.bikebros.co.jp/catalog/39/999_6/","ロイヤルエンフィールド | Royal Enfield　メテオ350ステラ | Meteor350 STELLAR",608300,2140.0,845.0,1140.0,1400.0,765.0,191.0,1,"単気筒",349.0,"OHC（SOHC）",2,14.87,6100.0,27.0,4000.0
3,"https://www.bikebros.co.jp/catalog/39/999_7/","ロイヤルエンフィールド | Royal Enfield　メテオ350スーパーノヴァ | Meteor350 SUPERNOVA",622600,2140.0,845.0,1140.0,1400.0,765.0,191.0,1,"単気筒",349.0,"OHC（SOHC）",2,14.87,6100.0,27.0,4000.0
3,"https://www.bikebros.co.jp/catalog/1/178_5/","ホンダ | HONDA　レブル250 | REBEL 250",599500,2205.0,820.0,1090.0,1490.0,690.0,170.0,1,"単気筒",249.0,"DOHC",4,19.0,9500.0,22.0,7750.0
3,"https://www.bikebros.co.jp/catalog/1/999_130/","ホンダ | HONDA　レブル250Sエディション | REBEL 250 S Edition",638000,2205.0,820.0,1090.0,1490.0,690.0,171.0,1,"単気筒",249.0,"DOHC",4,19.0,9500.0,22.0,7750.0
3,"https://www.bikebros.co.jp/catalog/47/999_2/","ヒョースン | HYOSUNG　GV125Sボバー | GV125S BOBBER","",2080.0,750.0,1050.0,1425.0,710.0,165.0,2,"V型（L型）",124.7,"OHC（SOHC）",3,9.9,10250.0,10.17,9250.0
3,"https://www.bikebros.co.jp/catalog/253/999_1/","レオンアート | LEONART　デイトナ125 | DAYTONA125","",2325.0,965.0,1100.0,"",660.0,180.0,2,"並列（直列）",124.6,"OHC（SOHC）",2,9.0,9500.0,8.4,7500.0
3,"https://www.bikebros.co.jp/catalog/253/999_3/","レオンアート | LEONART　ヘリテージ125 | HERITAGE125","",2200.0,840.0,1100.0,"",785.0,150.0,2,"並列（直列）",124.6,"OHC（SOHC）",2,9.0,9500.0,8.4,7500.0
3,"https://www.bikebros.co.jp/catalog/253/999_4/","レオンアート | LEONART　パイルダー125 | PILDER125","",2390.0,800.0,1125.0,"",700.0,180.0,2,"並列（直列）",124.6,"OHC（SOHC）",2,"","","",""
4,"https://www.bikebros.co.jp/catalog/1/206_1/","ホンダ | HONDA　X-ADV",1320000,2200.0,940.0,1340.0,1580.0,790.0,236.0,2,"並列（直列）",745.0,"OHC（SOHC）",4,43.0,6750.0,69.0,4750.0
4,"https://www.bikebros.co.jp/catalog/2/999_94/","ヤマハ | YAMAHA　TMAX560/テックマックス | TMAX560/TECH MAX",1419000,2195.0,780.0,1415.0,1575.0,800.0,220.0,2,"並列（直列）",562.0,"DOHC",4,35.0,7500.0,55.7,5250.0
4,"https://www.bikebros.co.jp/catalog/7/6_4/","ビーエムダブリュー | BMW　C650GT",1281000,2235.0,805.0,1545.0,1590.0,805.0,267.0,2,"並列（直列）",647.0,"DOHC",4,44.0,7500.0,63.0,6000.0
4,"https://www.bikebros.co.jp/catalog/7/6_5/","ビーエムダブリュー | BMW　C650スポーツ | C650Sport",1228000,2180.0,775.0,1480.0,1590.0,810.0,249.0,2,"並列（直列）",647.0,"DOHC",4,44.0,7500.0,63.0,6000.0
4,"https://www.bikebros.co.jp/catalog/41/999_3/","キムコ | KYMCO　AK 550","",2165.0,795.0,1400.0,1580.0,785.0,226.0,2,"並列（直列）",550.4,"DOHC",4,39.3,7500.0,55.64,5500.0
4,"https://www.bikebros.co.jp/catalog/43/999_10/","エス・ワイ・エム | SYM　マキシムTL | MAXSYM TL","",2215.0,801.0,1442.0,1543.0,795.0,223.0,2,"並列（直列）",465.0,"DOHC",4,30.0,6750.0,42.5,6250.0
4,"https://www.bikebros.co.jp/catalog/2/999_93/","ヤマハ | YAMAHA　トリシティ300 | TRICITY 300",957000,2250.0,815.0,1470.0,1595.0,795.0,237.0,1,"単気筒",292.0,"OHC（SOHC）",4,21.0,7250.0,29.0,5750.0
4,"https://www.bikebros.co.jp/catalog/3/999_1/","スズキ | SUZUKI　バーグマン400 | BURGMAN 400",847000,2235.0,765.0,1350.0,1580.0,755.0,218.0,1,"単気筒",399.0,"DOHC",4,21.0,6300.0,35.0,4900.0
4,"https://www.bikebros.co.jp/catalog/7/999_38/","ビーエムダブリュー | BMW　C400GT",930000,2210.0,835.0,1437.0,1565.0,775.0,214.0,1,"単気筒",349.8,"OHC（SOHC）",4,25.0,7500.0,35.0,5750.0
4,"https://www.bikebros.co.jp/catalog/7/999_30/","ビーエムダブリュー | BMW　C400X",870000,2210.0,835.0,1305.0,1560.0,775.0,206.0,1,"単気筒",349.8,"OHC（SOHC）",4,25.0,7500.0,35.0,5750.0
4,"https://www.bikebros.co.jp/catalog/17/999_12/","ベスパ | Vespa　GTSスーパー300レーシングシックスティーズ | GTS Super 300 Racing Sixties",737000,1950.0,755.0,1190.0,1375.0,790.0,160.0,1,"単気筒",278.0,"OHC（SOHC）",4,17.5,8250.0,26.0,5250.0
4,"https://www.bikebros.co.jp/catalog/17/999_9/","ベスパ | Vespa　GTSスーパーテック300 | GTS SuperTech 300",770000,1950.0,755.0,"",1375.0,790.0,160.0,1,"単気筒",278.0,"OHC（SOHC）",4,17.5,8250.0,26.0,5250.0
4,"https://www.bikebros.co.jp/catalog/17/999_19/","ベスパ | Vespa　GTS 75th | GTS300 75th",858000,1950.0,755.0,"",1375.0,790.0,160.0,1,"単気筒",278.0,"OHC（SOHC）",4,17.5,8250.0,26.0,5250.0
4,"https://www.bikebros.co.jp/catalog/17/9_4/","ベスパ | Vespa　GTS300スーパー | GTS300 Super",731296,1950.0,755.0,1190.0,1375.0,790.0,160.0,1,"単気筒",278.0,"OHC（SOHC）",4,15.6,7750.0,22.0,5000.0
4,"https://www.bikebros.co.jp/catalog/17/9_6/","ベスパ | Vespa　GTSツーリング300 | GTS300 Touring",726000,1950.0,755.0,"",1375.0,790.0,160.0,1,"単気筒",278.0,"OHC（SOHC）",4,15.6,7750.0,22.0,5000.0
4,"https://www.bikebros.co.jp/catalog/17/999_1/","ベスパ | Vespa　セイ ジョルニ | SEI GIORNI",803000,1950.0,770.0,"",1375.0,790.0,160.0,1,"単気筒",278.0,"OHC（SOHC）",4,17.5,8250.0,26.0,5250.0
4,"https://www.bikebros.co.jp/catalog/1/999_111/","ホンダ | HONDA　ADV150",451000,1960.0,760.0,1150.0,1325.0,795.0,134.0,1,"単気筒",149.0,"OHC（SOHC）",2,11.0,8500.0,14.0,6500.0
4,"https://www.bikebros.co.jp/catalog/1/156_1/","ホンダ | HONDA　フォルツァ | FORZA",658900,2145.0,750.0,1360.0,1510.0,780.0,186.0,1,"単気筒",249.0,"OHC（SOHC）",4,17.0,7750.0,24.0,6250.0
4,"https://www.bikebros.co.jp/catalog/1/192_2/","ホンダ | HONDA　PCX150 / PCX160",407000,1935.0,740.0,1105.0,1315.0,764.0,132.0,1,"単気筒",156.0,"OHC（SOHC）",4,12.0,8500.0,15.0,6500.0
4,"https://www.bikebros.co.jp/catalog/2/163_12/","ヤマハ | YAMAHA　マジェスティS | MAJESTY S",379500,2030.0,715.0,1115.0,1405.0,795.0,145.0,1,"単気筒",155.0,"OHC（SOHC）",4,11.0,7500.0,14.0,6000.0
4,"https://www.bikebros.co.jp/catalog/2/188_2/","ヤマハ | YAMAHA　エヌマックス155 | NMAX 155",484000,1935.0,740.0,1160.0,1340.0,765.0,"",1,"単気筒",155.0,"OHC（SOHC）",4,"","","",""
4,"https://www.bikebros.co.jp/catalog/2/186_3/","ヤマハ | YAMAHA　トリシティ155 | TRICITY 155",484000,1980.0,750.0,1210.0,1350.0,765.0,165.0,1,"単気筒",155.0,"OHC（SOHC）",4,11.0,8000.0,14.0,6000.0
4,"https://www.bikebros.co.jp/catalog/2/182_2/","ヤマハ | YAMAHA　Xマックス250 | XMAX 250",654500,2185.0,775.0,1415.0,1540.0,795.0,179.0,1,"単気筒",249.0,"OHC（SOHC）",4,17.0,7000.0,24.0,5500.0
4,"https://www.bikebros.co.jp/catalog/3/117_3/","スズキ | SUZUKI　バーグマン200 | BURGMAN 200",571340,2055.0,740.0,1355.0,1465.0,735.0,165.0,1,"単気筒",199.0,"OHC（SOHC）",4,13.0,8000.0,16.0,6000.0
4,"https://www.bikebros.co.jp/catalog/7/6_6/","ビーエムダブリュー | BMW　Cエボリューション | C evolution",1590000,2190.0,947.0,1255.0,1610.0,765.0,275.0,"","","","","",35.0,4650.0,72.0,1.0
4,"https://www.bikebros.co.jp/catalog/11/999_30/","アプリリア | aprilia　SR GT 200",550000,1920.0,765.0,1295.0,1350.0,799.0,148.0,1,"単気筒",174.0,"OHC（SOHC）",4,13.0,8500.0,16.5,7000.0
4,"https://www.bikebros.co.jp/catalog/17/22_2/","ベスパ | Vespa　946（150）","",1965.0,730.0,1170.0,1405.0,805.0,147.0,1,"単気筒",155.0,"OHC（SOHC）",3,8.9,8750.0,11.5,6750.0
4,"https://www.bikebros.co.jp/catalog/17/9_5/","ベスパ | Vespa　GTSスーパー150 | GTS Super 150",561000,1950.0,740.0,1190.0,1350.0,790.0,140.0,1,"単気筒",155.0,"OHC（SOHC）",4,10.8,8250.0,13.5,6750.0
4,"https://www.bikebros.co.jp/catalog/17/999_10/","ベスパ | Vespa　GTSスーパー150レーシングシックスティーズ | GTS Super 150 Racing Sixties",583000,1950.0,740.0,1190.0,1350.0,790.0,140.0,1,"単気筒",155.0,"OHC（SOHC）",4,10.8,8250.0,13.5,6750.0
4,"https://www.bikebros.co.jp/catalog/17/23_3/","ベスパ | Vespa　プリマベーラ150 | Primavera 150",528000,1852.0,680.0,"",1334.0,790.0,130.0,1,"単気筒",154.8,"OHC（SOHC）",3,9.5,7750.0,12.8,6500.0
4,"https://www.bikebros.co.jp/catalog/17/999_17/","ベスパ | Vespa　プリマベーラ150ピクニック | Primavera 150 PICNIC","",1852.0,680.0,"",1334.0,790.0,130.0,1,"単気筒",154.8,"OHC（SOHC）",3,9.5,7750.0,12.8,6500.0
4,"https://www.bikebros.co.jp/catalog/17/999_13/","ベスパ | Vespa　プリマベーラS 150 | Primavera S 150",517000,1852.0,680.0,"",1334.0,790.0,130.0,1,"単気筒",154.8,"OHC（SOHC）",3,9.5,7750.0,12.8,6500.0
4,"https://www.bikebros.co.jp/catalog/17/999_2/","ベスパ | Vespa　プリマベーラ ヨットクラブ 150 | Primavera Yacht Club 150","",1852.0,680.0,"",1334.0,790.0,"",1,"単気筒",154.8,"OHC（SOHC）",3,9.5,7750.0,12.8,6500.0
4,"https://www.bikebros.co.jp/catalog/17/24_1/","ベスパ | Vespa　スプリント150 | Sprint 150",495000,1852.0,680.0,"",1334.0,790.0,130.0,1,"単気筒",154.8,"OHC（SOHC）",3,9.5,7750.0,12.8,6500.0
4,"https://www.bikebros.co.jp/catalog/17/999_14/","ベスパ | Vespa　スプリント150カーボン | Sprint 150 Carbon","",1863.0,695.0,"",1334.0,790.0,130.0,1,"単気筒",154.8,"OHC（SOHC）",3,9.5,7750.0,12.8,6500.0
4,"https://www.bikebros.co.jp/catalog/17/999_11/","ベスパ | Vespa　スプリント150レーシングシックスティーズ | Sprint 150 Racing Sixties",517000,1863.0,695.0,"",1334.0,790.0,130.0,1,"単気筒",154.8,"OHC（SOHC）",3,9.5,7750.0,12.8,6500.0
4,"https://www.bikebros.co.jp/catalog/17/999_20/","ベスパ | Vespa　スプリントS 150 | Sprint S 150",517000,1852.0,680.0,"",1334.0,790.0,130.0,1,"単気筒",154.8,"OHC（SOHC）",3,9.5,7750.0,12.8,6500.0
4,"https://www.bikebros.co.jp/catalog/17/999_21/","ベスパ | Vespa　スプリントS 150 TFTエディション | Sprint S 150 TFT Edition",583000,1852.0,680.0,"",1334.0,790.0,131.0,1,"単気筒",154.8,"OHC（SOHC）",3,9.5,7750.0,12.8,6500.0
4,"https://www.bikebros.co.jp/catalog/41/999_2/","キムコ | KYMCO　ジーディング250 | G-Dink 250","",2115.0,770.0,1360.0,1450.0,770.0,182.0,1,"単気筒",249.0,"OHC（SOHC）",2,14.6,7500.0,20.9,6500.0
4,"https://www.bikebros.co.jp/catalog/41/999_1/","キムコ | KYMCO　レーシングS150 | Racing S150","",1855.0,750.0,1100.0,1270.0,790.0,128.0,1,"単気筒",149.0,"OHC（SOHC）",4,10.1,7500.0,"",""
4,"https://www.bikebros.co.jp/catalog/41/999_5/","キムコ | KYMCO　ターセリーS150 | Tersely S150","",2085.0,700.0,1570.0,1390.0,790.0,"",1,"単気筒",149.8,"OHC（SOHC）",4,10.3,8500.0,12.0,7000.0
4,"https://www.bikebros.co.jp/catalog/18/999_1/","イタルジェット | Italjet Moto　ドラッグスター200 | DRAGSTER 200","",1870.0,680.0,"",1345.0,770.0,"",1,"単気筒",180.7,"DOHC",4,14.6,8250.0,17.0,6250.0
4,"https://www.bikebros.co.jp/catalog/26/999_3/","ランブレッタ | LAMBRETTA　V200スペシャル | V200 Special","",1890.0,735.0,1115.0,1340.0,770.0,"",1,"単気筒",168.9,"","",8.9,7500.0,12.5,5500.0
4,"https://www.bikebros.co.jp/catalog/27/999_11/","アディバ | ADIVA　AD-4","",2240.0,900.0,1760.0,"",770.0,271.0,"","","","","",35.0,"","",""
4,"https://www.bikebros.co.jp/catalog/27/999_9/","アディバ | ADIVA　AD1 200","",2062.0,650.0,1670.0,1490.0,720.0,"",1,"単気筒",190.0,"OHC（SOHC）","",14.0,8500.0,17.0,6900.0
4,"https://www.bikebros.co.jp/catalog/27/999_10/","アディバ | ADIVA　VX-1","",2120.0,810.0,1330.0,"",770.0,"","","","","","","","","",""
4,"https://www.bikebros.co.jp/catalog/35/999_2/","プジョー | Peugeot　ジャンゴ150 | Django150","",1925.0,710.0,1190.0,1350.0,770.0,"",1,"単気筒",150.6,"OHC（SOHC）",2,8.5,8000.0,11.2,6000.0
4,"https://www.bikebros.co.jp/catalog/35/999_6/","プジョー | Peugeot　ツイート150/スペシャルエディション | Tweet150/Special Edition","",2000.0,690.0,1125.0,1330.0,770.0,120.0,1,"単気筒",150.6,"OHC（SOHC）",2,8.5,8000.0,11.2,6000.0
4,"https://www.bikebros.co.jp/catalog/43/999_14/","エス・ワイ・エム | SYM　クルージム250 | CRUiSYM 250","",2175.0,760.0,1440.0,1550.0,760.0,196.0,1,"単気筒",249.4,"OHC（SOHC）","",15.8,7500.0,23.5,5500.0
4,"https://www.bikebros.co.jp/catalog/43/999_5/","エス・ワイ・エム | SYM　DRG BT (DRG 160)","",1990.0,735.0,1130.0,1380.0,803.0,132.0,1,"単気筒",158.0,"OHC（SOHC）","",10.9,8500.0,15.4,5500.0
